influencerId,campaignId,views,likes,comments,shares
influencer_1921,campaign_9,40499,254,38,89
influencer_1922,campaign_1,53269,1269,170,205
influencer_1923,campaign_7,39559,1144,260,432
influencer_1924,campaign_6,75319,4621,1107,650
influencer_1925,campaign_7,96317,2899,628,148
influencer_1926,campaign_3,97347,3006,841,540
influencer_1927,campaign_3,49787,2205,421,349
influencer_1928,campaign_1,36488,712,153,92
influencer_1929,campaign_4,75441,2877,479,614
influencer_1930,campaign_2,75663,4804,1150,131
influencer_1931,campaign_10,23431,566,150,116
influencer_1932,campaign_8,62681,2736,743,378
influencer_1933,campaign_3,64483,2534,375,697
influencer_1934,campaign_7,50153,349,111,121
influencer_1935,campaign_7,7368,223,59,40
influencer_1936,campaign_9,28424,1290,231,266
influencer_1937,campaign_6,46004,2452,407,1015
influencer_1938,campaign_1,84869,1286,252,431
influencer_1939,campaign_8,89652,3963,1032,1163
influencer_1940,campaign_1,57985,497,119,175
influencer_1941,campaign_3,51069,3648,930,149
influencer_1942,campaign_5,53326,2617,578,366
influencer_1943,campaign_8,82061,3313,812,1140
influencer_1944,campaign_9,24398,699,154,163
influencer_1945,campaign_7,99393,1148,181,380
influencer_1946,campaign_9,51861,3171,639,1275
influencer_1947,campaign_3,76897,4802,783,1310
influencer_1948,campaign_5,82905,2143,412,885
influencer_1949,campaign_10,69577,475,124,92
influencer_1950,campaign_8,66641,2915,485,642
influencer_1951,campaign_1,10078,291,41,47
influencer_1952,campaign_8,26003,1566,413,270
influencer_1953,campaign_7,63768,1499,393,353
influencer_1954,campaign_1,52047,2674,816,651
influencer_1955,campaign_10,72626,580,150,216
influencer_1956,campaign_10,58660,3422,606,292
influencer_1957,campaign_6,50786,270,48,57
influencer_1958,campaign_1,2925,93,14,27
influencer_1959,campaign_2,84976,2979,744,625
influencer_1960,campaign_5,27015,1141,216,435
influencer_1961,campaign_2,34320,628,163,198
influencer_1962,campaign_10,65881,4786,1052,715
influencer_1963,campaign_1,91827,2673,771,591
influencer_1964,campaign_6,27289,1851,341,456
influencer_1965,campaign_8,4389,214,60,69
influencer_1966,campaign_8,26683,1380,436,393
influencer_1967,campaign_8,14629,1135,215,92
influencer_1968,campaign_6,62550,1270,251,253
influencer_1969,campaign_3,25826,434,105,95
influencer_1970,campaign_1,27630,216,32,76
influencer_1971,campaign_2,99762,5535,807,1260
influencer_1972,campaign_5,47163,2755,724,1079
influencer_1973,campaign_10,99511,5936,810,1090
influencer_1974,campaign_5,67435,4814,959,370
influencer_1975,campaign_10,12653,390,100,152
influencer_1976,campaign_1,28961,959,178,134
influencer_1977,campaign_1,82941,3597,657,1546
influencer_1978,campaign_9,75137,835,211,326
influencer_1979,campaign_2,34662,2012,438,337
influencer_1980,campaign_7,99818,4644,946,1363
influencer_1981,campaign_10,57446,1486,232,284
influencer_1982,campaign_4,22288,99,26,14
influencer_1983,campaign_7,96081,4571,1010,461
influencer_1984,campaign_8,37877,1471,360,148
influencer_1985,campaign_5,16313,286,52,91
influencer_1986,campaign_1,81885,3050,528,348
influencer_1987,campaign_4,73715,2308,453,229
influencer_1988,campaign_10,11326,488,94,50
influencer_1989,campaign_3,2560,109,20,49
influencer_1990,campaign_10,80148,2431,683,365
influencer_1991,campaign_5,84186,6302,1076,805
influencer_1992,campaign_10,27745,1976,373,330
influencer_1993,campaign_10,32890,1421,270,665
influencer_1994,campaign_6,21022,1284,240,238
influencer_1995,campaign_2,53579,2199,459,158
influencer_1996,campaign_7,71316,1905,395,754
influencer_1997,campaign_3,84847,5712,1223,1375
influencer_1998,campaign_1,29380,1194,246,98
influencer_1999,campaign_10,3356,160,24,53
influencer_2000,campaign_3,71326,5263,1298,103
influencer_2001,campaign_9,93447,6748,1489,607
influencer_2002,campaign_10,90899,5578,878,1291
influencer_2003,campaign_6,21049,704,119,64
influencer_2004,campaign_6,76717,4149,894,1665
influencer_2005,campaign_4,17082,399,73,182
influencer_2006,campaign_8,1661,29,4,5
influencer_2007,campaign_5,38412,771,217,294
influencer_2008,campaign_7,3920,182,34,34
influencer_2009,campaign_9,92194,1700,413,172
influencer_2010,campaign_5,61315,776,138,199
influencer_2011,campaign_5,80561,1261,259,169
influencer_2012,campaign_4,9946,167,49,37
influencer_2013,campaign_6,95242,6328,1190,637
influencer_2014,campaign_2,46500,2017,322,649
influencer_2015,campaign_3,17309,536,96,114
influencer_2016,campaign_1,56230,3031,657,1122
influencer_2017,campaign_2,99656,1144,174,362
influencer_2018,campaign_2,31027,651,141,166
influencer_2019,campaign_8,73541,2728,634,804
influencer_2020,campaign_8,60321,2134,588,496
influencer_2021,campaign_2,1956,73,21,17
influencer_2022,campaign_6,75131,5103,1084,220
influencer_2023,campaign_5,48908,1313,332,356
influencer_2024,campaign_3,79339,5649,1465,675
influencer_2025,campaign_5,26963,665,186,126
influencer_2026,campaign_5,40443,2476,551,83
influencer_2027,campaign_5,40063,1346,362,199
influencer_2028,campaign_3,81818,3057,674,965
influencer_2029,campaign_3,5703,190,53,65
influencer_2030,campaign_4,66128,692,183,142
influencer_2031,campaign_7,73099,2775,484,353
influencer_2032,campaign_2,26849,1653,267,656
influencer_2033,campaign_10,32860,2166,355,366
influencer_2034,campaign_4,32585,2249,626,336
influencer_2035,campaign_4,23015,846,176,197
influencer_2036,campaign_1,78539,2043,419,429
influencer_2037,campaign_10,44585,246,45,87
influencer_2038,campaign_8,27958,1758,430,255
influencer_2039,campaign_1,27017,1887,513,190
influencer_2040,campaign_8,77707,1714,377,599
influencer_2041,campaign_7,46350,1794,359,151
influencer_2042,campaign_9,13201,323,65,44
influencer_2043,campaign_8,30426,443,118,59
influencer_2044,campaign_5,18778,1145,219,233
influencer_2045,campaign_8,46241,425,107,81
influencer_2046,campaign_10,43229,1096,327,272
influencer_2047,campaign_3,87652,5296,827,1156
influencer_2048,campaign_10,49364,574,149,203
influencer_2049,campaign_7,99833,1225,317,53
influencer_2050,campaign_4,85878,2360,585,473
influencer_2051,campaign_5,58056,4250,577,631
influencer_2052,campaign_9,28490,450,101,49
influencer_2053,campaign_7,20975,259,65,46
influencer_2054,campaign_4,27723,552,75,87
influencer_2055,campaign_6,24279,1392,253,280
influencer_2056,campaign_10,79301,4407,1126,294
influencer_2057,campaign_7,12561,369,80,52
influencer_2058,campaign_10,67061,2864,369,448
influencer_2059,campaign_9,89397,2011,334,497
influencer_2060,campaign_4,50153,3338,676,562
influencer_2061,campaign_10,34142,1941,438,434
influencer_2062,campaign_3,27916,98,16,32
influencer_2063,campaign_8,65324,3204,599,803
influencer_2064,campaign_1,45965,1458,437,377
influencer_2065,campaign_9,5648,44,8,5
influencer_2066,campaign_1,36133,1522,453,330
influencer_2067,campaign_2,51677,1178,327,137
influencer_2068,campaign_8,97059,6088,1713,808
influencer_2069,campaign_9,95588,4393,962,1491
influencer_2070,campaign_7,99317,2442,642,568
influencer_2071,campaign_3,71135,2615,808,881
influencer_2072,campaign_7,36046,956,233,7
influencer_2073,campaign_6,48064,3455,553,526
influencer_2074,campaign_2,70350,2522,492,897
influencer_2075,campaign_3,46893,1797,582,577
influencer_2076,campaign_10,62272,3885,870,991
influencer_2077,campaign_10,93152,3563,775,252
influencer_2078,campaign_5,68649,1486,308,362
influencer_2079,campaign_10,65674,4009,687,1617
influencer_2080,campaign_4,14760,1019,244,45
influencer_2081,campaign_2,22927,898,191,138
influencer_2082,campaign_4,87475,729,102,183
influencer_2083,campaign_8,62367,1759,291,187
influencer_2084,campaign_5,98955,6064,1226,2039
influencer_2085,campaign_5,13588,661,131,87
influencer_2086,campaign_10,53233,2874,908,945
influencer_2087,campaign_3,45738,839,151,91
influencer_2088,campaign_8,34397,2124,340,429
influencer_2089,campaign_6,83189,4979,954,1738
influencer_2090,campaign_2,77367,3956,778,1636
influencer_2091,campaign_2,72260,2924,438,456
influencer_2092,campaign_9,77619,3285,823,318
influencer_2093,campaign_7,20816,1479,322,153
influencer_2094,campaign_10,43240,1242,341,414
influencer_2095,campaign_9,7276,539,73,110
influencer_2096,campaign_6,80530,3035,709,455
influencer_2097,campaign_5,24499,1278,219,300
influencer_2098,campaign_1,89576,6258,1046,1161
influencer_2099,campaign_6,83495,2332,561,81
influencer_2100,campaign_6,72635,1918,331,909
influencer_2101,campaign_3,86112,1998,436,319
influencer_2102,campaign_3,36946,1790,245,374
influencer_2103,campaign_3,56204,565,97,180
influencer_2104,campaign_3,52886,467,116,59
influencer_2105,campaign_7,72652,4242,925,390
influencer_2106,campaign_10,16563,810,246,183
influencer_2107,campaign_2,93324,1343,269,478
influencer_2108,campaign_10,93464,7280,1638,209
influencer_2109,campaign_10,10847,494,138,70
influencer_2110,campaign_2,27155,1522,254,154
influencer_2111,campaign_3,80671,2282,340,339
influencer_2112,campaign_10,84310,5609,1540,848
influencer_2113,campaign_7,68278,1876,374,275
influencer_2114,campaign_3,19309,873,245,128
influencer_2115,campaign_7,1619,74,21,19
influencer_2116,campaign_9,84194,1869,305,598
influencer_2117,campaign_10,51108,3039,582,1004
influencer_2118,campaign_4,35707,2511,376,413
influencer_2119,campaign_7,21337,1303,179,184
influencer_2120,campaign_9,82537,4883,1148,852
influencer_2121,campaign_8,67504,2586,361,551
influencer_2122,campaign_8,48614,2284,547,934
influencer_2123,campaign_9,92428,1366,234,187
influencer_2124,campaign_5,92155,3041,786,609
influencer_2125,campaign_5,1281,48,6,10
influencer_2126,campaign_3,28420,468,128,63
influencer_2127,campaign_5,81896,603,114,274
influencer_2128,campaign_8,40030,1793,481,364
influencer_2129,campaign_5,2058,15,3,6
influencer_2130,campaign_4,87213,4148,632,848
influencer_2131,campaign_8,77260,4886,1252,1175
influencer_2132,campaign_7,29404,1038,297,276
influencer_2133,campaign_6,30856,1733,405,414
influencer_2134,campaign_5,10200,221,39,40
influencer_2135,campaign_5,65178,3572,563,1417
influencer_2136,campaign_10,34997,680,160,227
influencer_2137,campaign_2,26611,487,80,81
influencer_2138,campaign_4,42235,2180,605,262
influencer_2139,campaign_8,36057,2789,634,182
influencer_2140,campaign_8,2239,69,18,6
influencer_2141,campaign_1,66661,340,58,83
influencer_2142,campaign_2,46272,1860,422,401
influencer_2143,campaign_5,90393,4105,804,274
influencer_2144,campaign_9,62212,3526,763,1023
influencer_2145,campaign_10,16398,533,112,169
influencer_2146,campaign_7,57503,2546,582,429
influencer_2147,campaign_10,7638,194,47,52
influencer_2148,campaign_5,7570,86,13,34
influencer_2149,campaign_1,69785,538,84,208
influencer_2150,campaign_6,10110,209,30,47
influencer_2151,campaign_8,80141,2915,667,143
influencer_2152,campaign_7,13115,350,59,37
influencer_2153,campaign_2,40062,380,89,7
influencer_2154,campaign_5,23911,863,196,118
influencer_2155,campaign_4,33556,503,115,169
influencer_2156,campaign_9,79131,4363,1291,1594
influencer_2157,campaign_10,2969,21,5,5
influencer_2158,campaign_1,44753,1922,445,776
influencer_2159,campaign_6,83811,3107,575,1385
influencer_2160,campaign_3,5470,262,43,67
influencer_2161,campaign_9,11225,489,63,74
influencer_2162,campaign_5,24196,982,160,456
influencer_2163,campaign_6,14669,193,51,39
influencer_2164,campaign_9,38380,883,172,164
influencer_2165,campaign_9,49320,944,241,159
influencer_2166,campaign_8,48414,3131,544,395
influencer_2167,campaign_9,16577,855,231,246
influencer_2168,campaign_4,89009,5101,1219,2144
influencer_2169,campaign_6,56409,2778,441,534
influencer_2170,campaign_5,29625,2085,335,464
influencer_2171,campaign_5,82040,431,61,78
influencer_2172,campaign_4,25089,329,73,59
influencer_2173,campaign_2,37487,1787,467,379
influencer_2174,campaign_6,66838,4265,1110,1145
influencer_2175,campaign_9,97999,6733,1535,865
influencer_2176,campaign_1,95795,1778,392,345
influencer_2177,campaign_7,51138,2922,377,357
influencer_2178,campaign_6,43823,301,85,104
influencer_2179,campaign_3,38208,496,90,99
influencer_2180,campaign_1,55061,1715,497,455
influencer_2181,campaign_4,31659,1515,302,104
influencer_2182,campaign_9,32890,349,109,93
influencer_2183,campaign_2,80134,3612,1009,1303
influencer_2184,campaign_3,48055,1402,244,475
influencer_2185,campaign_2,20508,1064,224,450
influencer_2186,campaign_2,43287,933,222,321
influencer_2187,campaign_10,79916,322,94,72
influencer_2188,campaign_8,27984,648,142,175
influencer_2189,campaign_3,9125,405,63,64
influencer_2190,campaign_7,37059,2445,560,249
influencer_2191,campaign_8,70569,564,148,222
influencer_2192,campaign_3,18087,1127,190,256
influencer_2193,campaign_2,6704,67,15,9
influencer_2194,campaign_8,61576,797,185,335
influencer_2195,campaign_3,74384,3327,812,350
influencer_2196,campaign_7,88128,3454,934,1164
influencer_2197,campaign_1,73460,5651,1354,230
influencer_2198,campaign_6,28208,712,175,63
influencer_2199,campaign_9,86150,3888,1168,926
influencer_2200,campaign_3,67024,2006,355,844
influencer_2201,campaign_7,40882,1869,297,553
influencer_2202,campaign_6,26923,1541,349,138
influencer_2203,campaign_8,30165,538,73,119
influencer_2204,campaign_3,68203,1575,425,317
influencer_2205,campaign_3,92749,2350,527,1026
influencer_2206,campaign_4,5114,210,51,6
influencer_2207,campaign_3,65965,931,170,362
influencer_2208,campaign_9,37321,1793,336,854
influencer_2209,campaign_4,74297,2707,455,1006
influencer_2210,campaign_6,97652,2505,578,743
influencer_2211,campaign_8,26426,1618,355,617
influencer_2212,campaign_8,18772,1360,244,151
influencer_2213,campaign_5,4712,207,57,72
influencer_2214,campaign_5,2367,162,34,34
influencer_2215,campaign_6,92736,1535,336,242
influencer_2216,campaign_10,52924,2143,548,851
influencer_2217,campaign_7,4726,186,35,69
influencer_2218,campaign_10,90152,2090,452,274
influencer_2219,campaign_7,28723,1615,468,368
influencer_2220,campaign_4,10108,518,83,163
influencer_2221,campaign_6,78714,1831,303,181
influencer_2222,campaign_7,36643,849,240,242
influencer_2223,campaign_5,32324,671,142,195
influencer_2224,campaign_5,84360,2658,586,653
influencer_2225,campaign_2,9927,624,146,47
influencer_2226,campaign_7,94680,1050,154,178
influencer_2227,campaign_6,97546,1297,298,48
influencer_2228,campaign_1,23443,1043,267,37
influencer_2229,campaign_4,80973,3686,895,521
influencer_2230,campaign_3,64449,1104,306,333
influencer_2231,campaign_3,77743,1840,386,710
influencer_2232,campaign_7,61233,1896,406,90
influencer_2233,campaign_10,26537,1166,279,25
influencer_2234,campaign_4,78576,3291,591,332
influencer_2235,campaign_8,23612,409,105,120
influencer_2236,campaign_9,94977,3655,842,498
influencer_2237,campaign_3,7471,32,8,13
influencer_2238,campaign_5,36631,615,131,101
influencer_2239,campaign_4,93059,3727,925,991
influencer_2240,campaign_10,32348,2166,498,46
influencer_2241,campaign_6,65732,2432,640,737
influencer_2242,campaign_10,2177,131,25,48
influencer_2243,campaign_4,5760,82,15,13
influencer_2244,campaign_8,33779,286,57,27
influencer_2245,campaign_3,22636,551,106,168
influencer_2246,campaign_5,82889,2670,619,712
influencer_2247,campaign_1,54551,3146,554,581
influencer_2248,campaign_6,12556,532,74,87
influencer_2249,campaign_5,28598,252,58,45
influencer_2250,campaign_8,12563,235,51,29
influencer_2251,campaign_9,47819,2809,776,848
influencer_2252,campaign_8,74770,689,150,128
influencer_2253,campaign_8,92055,2964,387,505
influencer_2254,campaign_3,27966,978,265,278
influencer_2255,campaign_4,82709,575,138,38
influencer_2256,campaign_4,60889,3229,835,1058
influencer_2257,campaign_5,27987,136,30,12
influencer_2258,campaign_9,79714,3297,483,640
influencer_2259,campaign_9,59348,2157,646,474
influencer_2260,campaign_10,25596,1651,427,134
influencer_2261,campaign_1,34174,1011,171,114
influencer_2262,campaign_8,65106,3629,494,734
influencer_2263,campaign_1,70967,1684,556,549
influencer_2264,campaign_2,60182,707,178,114
influencer_2265,campaign_7,94300,1585,365,324
influencer_2266,campaign_8,88163,1346,231,205
influencer_2267,campaign_1,40310,718,142,149
influencer_2268,campaign_3,57088,4094,782,400
influencer_2269,campaign_7,9906,257,49,81
influencer_2270,campaign_9,37914,1636,281,233
influencer_2271,campaign_8,46379,743,114,212
influencer_2272,campaign_8,79612,4011,853,837
influencer_2273,campaign_9,38650,1012,141,143
influencer_2274,campaign_10,47881,2833,788,574
influencer_2275,campaign_3,47413,2184,644,691
influencer_2276,campaign_8,7012,296,55,138
influencer_2277,campaign_1,51115,2448,583,311
influencer_2278,campaign_8,8151,437,105,56
influencer_2279,campaign_7,58716,2283,669,549
influencer_2280,campaign_8,94747,428,110,99
influencer_2281,campaign_1,93653,2581,454,1233
influencer_2282,campaign_6,37378,1974,386,130
influencer_2283,campaign_7,43652,1539,291,489
influencer_2284,campaign_5,73430,335,74,104
influencer_2285,campaign_5,14467,212,59,73
influencer_2286,campaign_7,32010,2267,465,148
influencer_2287,campaign_3,55691,416,61,80
influencer_2288,campaign_6,65157,3379,771,321
influencer_2289,campaign_7,13289,947,214,107
influencer_2290,campaign_1,45976,1077,161,135
influencer_2291,campaign_2,44596,2687,458,911
influencer_2292,campaign_4,24171,1212,369,438
influencer_2293,campaign_8,87365,2030,441,142
influencer_2294,campaign_10,45139,2074,326,682
influencer_2295,campaign_6,49713,2643,571,954
influencer_2296,campaign_1,30734,1327,228,351
influencer_2297,campaign_10,73588,843,251,256
influencer_2298,campaign_5,64646,411,61,45
influencer_2299,campaign_7,4654,51,7,14
influencer_2300,campaign_6,90022,4314,587,701
influencer_2301,campaign_9,19743,1084,185,329
